0.5589176829268293,0.6616379310344828,1.0741021929717645,0.8314357831560332,2019-03-19 06:53:59.360625
0.6777439024390244,0.6745689655172413,0.7951131295867082,0.7947062130632072,2019-03-19 06:54:40.682643
0.706859756097561,0.697198275862069,0.725349010781544,0.7309168227787676,2019-03-19 06:55:21.651990
0.7323170731707317,0.7095905172413793,0.6711699516308017,0.7163302240700558,2019-03-19 06:56:02.554774
0.7575457317073171,0.7300646551724138,0.6182620564611947,0.6817783014527683,2019-03-19 06:56:43.578882
0.769359756097561,0.7311422413793104,0.5835539752390326,0.6532983317457396,2019-03-19 06:57:24.480121
0.784375,0.7446120689655172,0.5427049854906594,0.624888329670347,2019-03-19 06:58:05.345181
0.8019817073170732,0.7532327586206896,0.5070189774036408,0.6455999828618149,2019-03-19 06:58:46.252900
0.813109756097561,0.7478448275862069,0.47334455091778826,0.663186756701305,2019-03-19 06:59:27.252988
0.8279725609756098,0.7553879310344828,0.4497814896630078,0.6247081283865303,2019-03-19 07:00:08.266797
0.833155487804878,0.7650862068965517,0.4343124105436046,0.6096224271017929,2019-03-19 07:00:49.223870
0.8435975609756098,0.7672413793103449,0.4044792522744435,0.5979670830841722,2019-03-19 07:01:30.121538
0.8491615853658536,0.7613146551724138,0.3894169940454204,0.6184032497734859,2019-03-19 07:02:11.110945
0.853810975609756,0.771551724137931,0.37400403422553363,0.6081037490532316,2019-03-19 07:02:52.097302
0.8615853658536585,0.7710129310344828,0.3536964921689615,0.6311134880986707,2019-03-19 07:03:33.104801
0.8684451219512195,0.7688577586206896,0.339670515205802,0.6230666616867329,2019-03-19 07:04:14.056741
0.8766006097560975,0.7699353448275862,0.32421764404308506,0.6481070035490496,2019-03-19 07:04:55.041359
0.8823932926829269,0.7720905172413793,0.30616797673992996,0.6567773890906367,2019-03-19 07:05:35.997448
0.8893292682926829,0.7726293103448276,0.2941594354990052,0.6709467593965859,2019-03-19 07:06:16.891724
0.8891006097560976,0.7737068965517241,0.2826689932041052,0.6491306588567537,2019-03-19 07:06:57.782495
0.8948170731707317,0.7677801724137931,0.26947270181120897,0.6505112165007098,2019-03-19 07:07:40.130115
0.900685975609756,0.771551724137931,0.26153028869047396,0.6561646944489973,2019-03-19 07:08:21.004001
0.9046493902439025,0.7774784482758621,0.24348067757559985,0.7086783986667107,2019-03-19 07:09:01.934898
0.9077743902439024,0.7844827586206896,0.24499891015087685,0.6698508139314323,2019-03-19 07:09:42.607333
0.9113567073170732,0.7720905172413793,0.22767359280004734,0.6962018269917061,2019-03-19 07:10:23.370408
